library,code,name,Lab_L,Lab_a,Lab_b,C,M,Y,K,R,G,B
Solid Coated,PANTONE 2193 C,,54.509803921568626,-20,-52,,,,,,,
Solid Coated,PANTONE 2194 C,,49.80392156862745,-22,-56,,,,,,,
Solid Coated,PANTONE 2195 C,,45.490196078431374,-12,-59,,,,,,,
Solid Coated,PANTONE 2196 C,,39.21568627450981,-18,-52,,,,,,,
Solid Coated,PANTONE 7695 C,,65.49019607843137,-12,-17,,,,,,,
Solid Coated,PANTONE 7696 C,,59.6078431372549,-15,-18,,,,,,,
Solid Coated,PANTONE 7697 C,,52.94117647058824,-15,-21,,,,,,,
Solid Coated,PANTONE 7698 C,,45.490196078431374,-12,-20,,,,,,,
Solid Coated,PANTONE 7699 C,,39.6078431372549,-11,-21,,,,,,,
Solid Coated,PANTONE 7700 C,,35.68627450980392,-12,-27,,,,,,,
Solid Coated,PANTONE 7701 C,,32.549019607843135,-18,-27,,,,,,,
Solid Coated,PANTONE 2176 C,,73.33333333333333,-6,-7,,,,,,,
Solid Coated,PANTONE 2177 C,,63.13725490196078,-10,-11,,,,,,,
Solid Coated,PANTONE 2178 C,,56.470588235294116,-11,-13,,,,,,,
Solid Coated,PANTONE 2179 C,,48.23529411764706,-12,-14,,,,,,,
Solid Coated,PANTONE 2180 C,,42.745098039215684,-13,-16,,,,,,,
Solid Coated,PANTONE 2181 C,,35.294117647058826,-13,-16,,,,,,,
Solid Coated,PANTONE 2182 C,,28.235294117647058,-13,-17,,,,,,,
Solid Coated,PANTONE 2204 C,,80.0,-9,-10,,,,,,,
Solid Coated,PANTONE 2205 C,,69.80392156862744,-11,-15,,,,,,,
Solid Coated,PANTONE 2206 C,,62.745098039215684,-10,-17,,,,,,,
Solid Coated,PANTONE 2207 C,,60.0,-14,-20,,,,,,,
Solid Coated,PANTONE 2208 C,,53.72549019607843,-13,-21,,,,,,,
Solid Coated,PANTONE 2209 C,,52.156862745098046,-15,-22,,,,,,,
Solid Coated,PANTONE 2210 C,,30.58823529411765,-10,-27,,,,,,,
Solid Coated,PANTONE 4155 C,,79.6078431372549,-5,-4,,,,,,,
Solid Coated,PANTONE 4156 C,,74.50980392156863,-12,-12,,,,,,,
Solid Coated,PANTONE 4157 C,,66.27450980392156,-21,-19,,,,,,,
Solid Coated,PANTONE 4158 C,,49.01960784313725,-17,-21,,,,,,,
Solid Coated,PANTONE 4159 C,,32.549019607843135,-15,-35,,,,,,,
Solid Coated,PANTONE 4160 C,,27.058823529411764,-15,-22,,,,,,,
Solid Coated,PANTONE 4161 C,,30.19607843137255,-8,-13,,,,,,,
Solid Coated,PANTONE 7457 C,,85.49019607843137,-10,-10,,,,,,,
Solid Coated,PANTONE 7458 C,,68.23529411764706,-17,-20,,,,,,,
Solid Coated,PANTONE 7459 C,,58.03921568627452,-21,-25,,,,,,,
Solid Coated,PANTONE 7460 C,,47.05882352941176,-41,-49,,,,,,,
Solid Coated,PANTONE 7461 C,,47.05882352941176,-20,-45,,,,,,,
Solid Coated,PANTONE 7462 C,,32.549019607843135,-10,-40,,,,,,,
Solid Coated,PANTONE 7463 C,,15.294117647058824,-6,-25,,,,,,,
Solid Coated,PANTONE 304 C,,82.74509803921568,-20,-15,,,,,,,
Solid Coated,PANTONE 305 C,,75.29411764705883,-28,-27,,,,,,,
Solid Coated,PANTONE 306 C,,65.88235294117646,-36,-39,,,,,,,
Solid Coated,PANTONE Process Blue C,,47.45098039215686,-34,-54,,,,,,,
Solid Coated,PANTONE 307 C,,38.03921568627451,-30,-48,,,,,,,
Solid Coated,PANTONE 308 C,,30.980392156862745,-29,-34,,,,,,,
Solid Coated,PANTONE 309 C,,20.784313725490197,-19,-16,,,,,,,
Solid Coated,PANTONE 635 C,,83.52941176470588,-17,-14,,,,,,,
Solid Coated,PANTONE 636 C,,80.0,-21,-18,,,,,,,
Solid Coated,PANTONE 637 C,,72.15686274509804,-28,-27,,,,,,,
Solid Coated,PANTONE 638 C,,63.921568627450974,-34,-35,,,,,,,
Solid Coated,PANTONE 639 C,,53.72549019607843,-38,-43,,,,,,,
Solid Coated,PANTONE 640 C,,46.27450980392157,-36,-46,,,,,,,
Solid Coated,PANTONE 641 C,,36.470588235294116,-29,-47,,,,,,,
Solid Coated,PANTONE 3577 C,,72.54901960784314,-11,-24,,,,,,,
Solid Coated,PANTONE 3545 C,,68.62745098039215,-35,-33,,,,,,,
Solid Coated,PANTONE 3551 C,,57.647058823529406,-55,-37,,,,,,,
Solid Coated,PANTONE 3538 C,,54.509803921568626,-29,-49,,,,,,,
Solid Coated,PANTONE 3553 C,,39.6078431372549,-26,-53,,,,,,,
Solid Coated,PANTONE 2454 C,,48.23529411764706,-17,-28,,,,,,,
Solid Coated,PANTONE 3526 C,,58.82352941176471,-8,-9,,,,,,,
Solid Coated,PANTONE 2389 C,,61.1764705882353,-18,-31,,,,,,,
Solid Coated,PANTONE 2390 C,,47.84313725490196,-17,-35,,,,,,,
Solid Coated,PANTONE 2391 C,,48.627450980392155,-24,-30,,,,,,,
Solid Coated,PANTONE 2392 C,,40.0,-17,-25,,,,,,,
Solid Coated,PANTONE 2393 C,,53.333333333333336,-32,-45,,,,,,,
Solid Coated,PANTONE 2394 C,,50.588235294117645,-31,-51,,,,,,,
Solid Coated,PANTONE 2396 C,,54.90196078431373,-41,-28,,,,,,,
Solid Coated,PANTONE 7702 C,,63.921568627450974,-23,-25,,,,,,,
Solid Coated,PANTONE 7703 C,,57.647058823529406,-29,-30,,,,,,,
Solid Coated,PANTONE 7704 C,,48.627450980392155,-31,-35,,,,,,,
Solid Coated,PANTONE 7705 C,,41.17647058823529,-27,-33,,,,,,,
Solid Coated,PANTONE 7706 C,,39.21568627450981,-24,-31,,,,,,,
Solid Coated,PANTONE 7707 C,,36.07843137254902,-22,-27,,,,,,,
Solid Coated,PANTONE 7708 C,,31.76470588235294,-22,-25,,,,,,,
Solid Coated,PANTONE 2197 C,,78.43137254901961,-26,-21,,,,,,,
Solid Coated,PANTONE 2198 C,,74.11764705882354,-31,-26,,,,,,,
Solid Coated,PANTONE 2199 C,,67.45098039215686,-38,-33,,,,,,,
Solid Coated,PANTONE 2200 C,,62.35294117647059,-30,-28,,,,,,,
Solid Coated,PANTONE 2201 C,,62.35294117647059,-42,-38,,,,,,,
Solid Coated,PANTONE 2202 C,,59.21568627450981,-37,-47,,,,,,,
Solid Coated,PANTONE 2203 C,,49.01960784313725,-35,-35,,,,,,,
Solid Coated,PANTONE 628 C,,85.09803921568627,-13,-8,,,,,,,
Solid Coated,PANTONE 629 C,,80.3921568627451,-17,-13,,,,,,,
Solid Coated,PANTONE 630 C,,74.50980392156863,-22,-18,,,,,,,
Solid Coated,PANTONE 631 C,,65.88235294117646,-28,-24,,,,,,,
Solid Coated,PANTONE 632 C,,53.72549019607843,-34,-30,,,,,,,
Solid Coated,PANTONE 633 C,,41.17647058823529,-35,-33,,,,,,,
Solid Coated,PANTONE 634 C,,33.72549019607843,-31,-33,,,,,,,
Solid Coated,PANTONE 310 C,,77.64705882352942,-28,-21,,,,,,,
Solid Coated,PANTONE 311 C,,71.37254901960785,-36,-27,,,,,,,
Solid Coated,PANTONE 312 C,,60.0,-46,-37,,,,,,,
Solid Coated,PANTONE 313 C,,50.98039215686274,-48,-41,,,,,,,
Solid Coated,PANTONE 314 C,,44.31372549019608,-45,-37,,,,,,,
Solid Coated,PANTONE 315 C,,36.07843137254902,-37,-28,,,,,,,
Solid Coated,PANTONE 316 C,,25.882352941176475,-23,-14,,,,,,,
Solid Coated,PANTONE 3105 C,,77.64705882352942,-30,-18,,,,,,,
Solid Coated,PANTONE 3115 C,,69.41176470588235,-41,-25,,,,,,,
Solid Coated,PANTONE 3125 C,,61.1764705882353,-49,-31,,,,,,,
Solid Coated,PANTONE 3135 C,,48.627450980392155,-54,-35,,,,,,,
Solid Coated,PANTONE 3145 C,,41.17647058823529,-46,-28,,,,,,,
Solid Coated,PANTONE 3155 C,,34.11764705882353,-39,-23,,,,,,,
Solid Coated,PANTONE 3165 C,,27.450980392156865,-31,-17,,,,,,,
Solid Coated,PANTONE 7709 C,,67.05882352941175,-24,-15,,,,,,,
Solid Coated,PANTONE 7710 C,,60.78431372549019,-36,-21,,,,,,,
Solid Coated,PANTONE 7711 C,,53.72549019607843,-45,-25,,,,,,,
Solid Coated,PANTONE 7712 C,,47.45098039215686,-41,-27,,,,,,,
Solid Coated,PANTONE 7713 C,,44.31372549019608,-42,-22,,,,,,,
Solid Coated,PANTONE 7714 C,,42.35294117647059,-40,-19,,,,,,,
Solid Coated,PANTONE 7715 C,,35.294117647058826,-32,-15,,,,,,,
Solid Coated,PANTONE 2218 C,,67.45098039215686,-19,-15,,,,,,,
Solid Coated,PANTONE 2219 C,,62.35294117647059,-21,-17,,,,,,,
Solid Coated,PANTONE 2220 C,,57.25490196078431,-22,-19,,,,,,,
Solid Coated,PANTONE 2221 C,,52.94117647058824,-24,-20,,,,,,,
Solid Coated,PANTONE 2222 C,,49.01960784313725,-24,-22,,,,,,,
Solid Coated,PANTONE 2223 C,,44.70588235294118,-24,-23,,,,,,,
Solid Coated,PANTONE 2224 C,,38.82352941176471,-24,-24,,,,,,,
Solid Coated,PANTONE 317 C,,86.66666666666667,-18,-7,,,,,,,
Solid Coated,PANTONE 318 C,,81.56862745098039,-27,-12,,,,,,,
Solid Coated,PANTONE 319 C,,73.72549019607844,-40,-18,,,,,,,
Solid Coated,PANTONE 320 C,,52.94117647058824,-63,-25,,,,,,,
Solid Coated,PANTONE 321 C,,48.23529411764706,-57,-23,,,,,,,
Solid Coated,PANTONE 322 C,,40.0,-46,-17,,,,,,,
Solid Coated,PANTONE 323 C,,33.72549019607843,-37,-13,,,,,,,
Solid Coated,PANTONE 2225 C,,79.2156862745098,-28,-17,,,,,,,
Solid Coated,PANTONE 2226 C,,74.11764705882354,-36,-21,,,,,,,
Solid Coated,PANTONE 2227 C,,70.58823529411765,-29,-17,,,,,,,
Solid Coated,PANTONE 2228 C,,57.647058823529406,-54,-31,,,,,,,
Solid Coated,PANTONE 2229 C,,54.11764705882353,-55,-33,,,,,,,
Solid Coated,PANTONE 2230 C,,50.19607843137255,-40,-26,,,,,,,
Solid Coated,PANTONE 2231 C,,43.92156862745098,-40,-27,,,,,,,
Solid Coated,PANTONE 4162 C,,80.7843137254902,-17,1,,,,,,,
Solid Coated,PANTONE 4163 C,,76.47058823529412,-23,0,,,,,,,
Solid Coated,PANTONE 4164 C,,47.84313725490196,-34,-2,,,,,,,
Solid Coated,PANTONE 4165 C,,39.21568627450981,-26,-3,,,,,,,
Solid Coated,PANTONE 4166 C,,45.09803921568628,-20,-5,,,,,,,
Solid Coated,PANTONE 4167 C,,38.43137254901961,-21,-1,,,,,,,
Solid Coated,PANTONE 4168 C,,26.27450980392157,-12,-5,,,,,,,
Solid Coated,PANTONE 7464 C,,79.6078431372549,-18,-4,,,,,,,
Solid Coated,PANTONE 7465 C,,70.19607843137254,-41,-2,,,,,,,
Solid Coated,PANTONE 7466 C,,61.568627450980394,-55,-23,,,,,,,
Solid Coated,PANTONE 7467 C,,56.07843137254902,-60,-25,,,,,,,
Solid Coated,PANTONE 7468 C,,42.745098039215684,-24,-31,,,,,,,
Solid Coated,PANTONE 7469 C,,34.90196078431372,-23,-33,,,,,,,
Solid Coated,PANTONE 7470 C,,32.94117647058823,-24,-23,,,,,,,
Solid Coated,PANTONE 7471 C,,81.17647058823529,-32,-7,,,,,,,
Solid Coated,PANTONE 7472 C,,68.62745098039215,-30,-7,,,,,,,
Solid Coated,PANTONE 7473 C,,56.07843137254902,-36,-3,,,,,,,
Solid Coated,PANTONE 7474 C,,42.745098039215684,-36,-19,,,,,,,
Solid Coated,PANTONE 7475 C,,47.45098039215686,-18,-7,,,,,,,
Solid Coated,PANTONE 7476 C,,30.58823529411765,-20,-10,,,,,,,
Solid Coated,PANTONE 7477 C,,29.411764705882355,-12,-14,,,,,,,
Solid Coated,PANTONE 2211 C,,60.3921568627451,-13,-11,,,,,,,
Solid Coated,PANTONE 2212 C,,51.76470588235295,-16,-14,,,,,,,
Solid Coated,PANTONE 2213 C,,43.13725490196079,-20,-12,,,,,,,
Solid Coated,PANTONE 2214 C,,42.35294117647059,-18,-14,,,,,,,
Solid Coated,PANTONE 2215 C,,33.72549019607843,-11,-15,,,,,,,
Solid Coated,PANTONE 2216 C,,30.19607843137255,-10,-12,,,,,,,
Solid Coated,PANTONE 2217 C,,20.784313725490197,-16,-11,,,,,,,
Solid Coated,PANTONE 5523 C,,80.7843137254902,-9,-4,,,,,,,
Solid Coated,PANTONE 5513 C,,78.03921568627452,-10,-6,,,,,,,
Solid Coated,PANTONE 5503 C,,71.76470588235294,-12,-7,,,,,,,
Solid Coated,PANTONE 5493 C,,65.88235294117646,-14,-9,,,,,,,
Solid Coated,PANTONE 5483 C,,51.76470588235295,-18,-11,,,,,,,
Solid Coated,PANTONE 5473 C,,35.294117647058826,-21,-13,,,,,,,
Solid Coated,PANTONE 5463 C,,13.333333333333334,-11,-9,,,,,,,
Solid Coated,PANTONE 2232 C,,67.05882352941175,-21,-10,,,,,,,
Solid Coated,PANTONE 2233 C,,63.13725490196078,-24,-14,,,,,,,
Solid Coated,PANTONE 2234 C,,60.0,-25,-13,,,,,,,
Solid Coated,PANTONE 2235 C,,54.90196078431373,-29,-16,,,,,,,
Solid Coated,PANTONE 2236 C,,54.509803921568626,-29,-15,,,,,,,
Solid Coated,PANTONE 2237 C,,49.80392156862745,-30,-15,,,,,,,
Solid Coated,PANTONE 2238 C,,38.03921568627451,-33,-19,,,,,,,
Solid Coated,PANTONE 7716 C,,54.11764705882353,-39,-9,,,,,,,
Solid Coated,PANTONE 7717 C,,47.45098039215686,-44,-9,,,,,,,
Solid Coated,PANTONE 7718 C,,41.568627450980394,-44,-11,,,,,,,
Solid Coated,PANTONE 7719 C,,38.82352941176471,-38,-9,,,,,,,
Solid Coated,PANTONE 7720 C,,35.68627450980392,-34,-6,,,,,,,
Solid Coated,PANTONE 7721 C,,34.11764705882353,-29,-9,,,,,,,
Solid Coated,PANTONE 7722 C,,29.411764705882355,-25,-9,,,,,,,
Solid Coated,PANTONE 324 C,,82.74509803921568,-22,-7,,,,,,,
Solid Coated,PANTONE 325 C,,75.29411764705883,-33,-10,,,,,,,
Solid Coated,PANTONE 326 C,,63.13725490196078,-49,-11,,,,,,,
Solid Coated,PANTONE 327 C,,45.490196078431374,-65,-7,,,,,,,
Solid Coated,PANTONE 328 C,,39.21568627450981,-54,-8,,,,,,,
Solid Coated,PANTONE 329 C,,35.68627450980392,-46,-7,,,,,,,
Solid Coated,PANTONE 330 C,,30.19607843137255,-27,-4,,,,,,,
Solid Coated,PANTONE 2455 C,,72.94117647058823,-16,-2,,,,,,,
Solid Coated,PANTONE 3533 C,,79.6078431372549,-38,-4,,,,,,,
Solid Coated,PANTONE 3534 C,,61.1764705882353,-65,-11,,,,,,,
Solid Coated,PANTONE 2456 C,,57.25490196078431,-35,-2,,,,,,,
Solid Coated,PANTONE 3560 C,,56.470588235294116,-61,-11,,,,,,,
Solid Coated,PANTONE 3557 C,,43.92156862745098,-46,-17,,,,,,,
Solid Coated,PANTONE 3541 C,,49.80392156862745,-62,-25,,,,,,,
Solid Coated,PANTONE 3242 C,,80.3921568627451,-34,-8,,,,,,,
Solid Coated,PANTONE 3252 C,,75.29411764705883,-44,-11,,,,,,,
Solid Coated,PANTONE 3262 C,,66.27450980392156,-60,-13,,,,,,,
Solid Coated,PANTONE 3272 C,,55.68627450980392,-70,-15,,,,,,,
Solid Coated,PANTONE 3282 C,,45.490196078431374,-58,-10,,,,,,,
Solid Coated,PANTONE 3292 C,,30.980392156862745,-38,-6,,,,,,,
Solid Coated,PANTONE 3302 C,,27.450980392156865,-26,-4,,,,,,,
Solid Coated,PANTONE 2397 C,,65.09803921568627,-46,-19,,,,,,,
Solid Coated,PANTONE 2398 C,,66.66666666666666,-47,-11,,,,,,,
Solid Coated,PANTONE 2399 C,,58.43137254901961,-68,-14,,,,,,,
Solid Coated,PANTONE 2400 C,,61.568627450980394,-56,-3,,,,,,,
Solid Coated,PANTONE 2401 C,,61.1764705882353,-37,-4,,,,,,,
Solid Coated,PANTONE 2402 C,,54.11764705882353,-63,-5,,,,,,,
Solid Coated,PANTONE 2403 C,,46.27450980392157,-68,-10,,,,,,,
Solid Coated,PANTONE 2457 C,,66.66666666666666,-14,4,,,,,,,
Solid Coated,PANTONE 2458 C,,58.43137254901961,-21,5,,,,,,,
Solid Coated,PANTONE 2459 C,,65.09803921568627,-34,4,,,,,,,
Solid Coated,PANTONE 2460 C,,66.27450980392156,-24,-6,,,,,,,
Solid Coated,PANTONE 2461 C,,54.90196078431373,-33,-9,,,,,,,
Solid Coated,PANTONE 2462 C,,54.509803921568626,-20,-2,,,,,,,
Solid Coated,PANTONE 2463 C,,47.05882352941176,-11,-1,,,,,,,
Solid Coated,PANTONE 4169 C,,78.82352941176471,-7,0,,,,,,,
Solid Coated,PANTONE 4170 C,,74.11764705882354,-10,-2,,,,,,,
Solid Coated,PANTONE 4171 C,,72.54901960784314,-12,-2,,,,,,,
Solid Coated,PANTONE 4172 C,,67.84313725490196,-18,-3,,,,,,,
Solid Coated,PANTONE 4173 C,,74.11764705882354,-23,-6,,,,,,,
Solid Coated,PANTONE 4174 C,,73.33333333333333,-22,-8,,,,,,,
Solid Coated,PANTONE 4175 C,,72.54901960784314,-13,-10,,,,,,,
Solid Coated,PANTONE 3245 C,,81.96078431372548,-34,-5,,,,,,,
Solid Coated,PANTONE 3255 C,,76.07843137254902,-47,-6,,,,,,,
Solid Coated,PANTONE 3265 C,,69.41176470588235,-60,-7,,,,,,,
Solid Coated,PANTONE 3275 C,,60.78431372549019,-72,-7,,,,,,,
Solid Coated,PANTONE 3285 C,,52.156862745098046,-58,-5,,,,,,,
Solid Coated,PANTONE 3295 C,,41.568627450980394,-51,-4,,,,,,,
Solid Coated,PANTONE 3305 C,,28.235294117647058,-27,-1,,,,,,,
Solid Coated,PANTONE 3248 C,,75.29411764705883,-34,-1,,,,,,,
Solid Coated,PANTONE 3258 C,,71.37254901960785,-40,-3,,,,,,,
Solid Coated,PANTONE 3268 C,,60.0,-56,0,,,,,,,
Solid Coated,PANTONE 3278 C,,53.333333333333336,-63,2,,,,,,,
Solid Coated,PANTONE 3288 C,,45.09803921568628,-57,2,,,,,,,
Solid Coated,PANTONE 3298 C,,37.254901960784316,-44,2,,,,,,,
Solid Coated,PANTONE 3308 C,,25.098039215686274,-24,1,,,,,,,
Solid Coated,PANTONE 566 C,,84.70588235294117,-14,0,,,,,,,
Solid Coated,PANTONE 565 C,,81.17647058823529,-20,-2,,,,,,,
Solid Coated,PANTONE 564 C,,75.68627450980392,-25,-3,,,,,,,
Solid Coated,PANTONE 563 C,,69.80392156862744,-30,-3,,,,,,,
Solid Coated,PANTONE 562 C,,40.3921568627451,-37,-4,,,,,,,
Solid Coated,PANTONE 561 C,,32.549019607843135,-28,-1,,,,,,,
Solid Coated,PANTONE 560 C,,22.35294117647059,-15,0,,,,,,,
Solid Coated,PANTONE 573 C,,86.27450980392157,-18,-1,,,,,,,
Solid Coated,PANTONE 572 C,,83.92156862745098,-22,-2,,,,,,,
Solid Coated,PANTONE 571 C,,81.96078431372548,-25,-2,,,,,,,
Solid Coated,PANTONE 570 C,,74.50980392156863,-34,-3,,,,,,,
Solid Coated,PANTONE 569 C,,45.88235294117647,-48,-3,,,,,,,
Solid Coated,PANTONE 568 C,,39.21568627450981,-36,-1,,,,,,,
Solid Coated,PANTONE 567 C,,23.137254901960784,-18,1,,,,,,,
Solid Coated,PANTONE 559 C,,78.43137254901961,-13,4,,,,,,,
Solid Coated,PANTONE 558 C,,73.33333333333333,-15,5,,,,,,,
Solid Coated,PANTONE 557 C,,67.84313725490196,-18,5,,,,,,,
Solid Coated,PANTONE 556 C,,61.96078431372549,-22,7,,,,,,,
Solid Coated,PANTONE 555 C,,41.96078431372549,-30,11,,,,,,,
Solid Coated,PANTONE 554 C,,34.11764705882353,-25,9,,,,,,,
Solid Coated,PANTONE 553 C,,27.058823529411764,-16,7,,,,,,,
Solid Coated,PANTONE 2404 C,,72.54901960784314,-11,11,,,,,,,
Solid Coated,PANTONE 2406 C,,61.96078431372549,-14,7,,,,,,,
Solid Coated,PANTONE 2407 C,,54.90196078431373,-17,9,,,,,,,
Solid Coated,PANTONE 2408 C,,46.666666666666664,-24,13,,,,,,,
Solid Coated,PANTONE 2409 C,,40.0,-15,13,,,,,,,
Solid Coated,PANTONE 2410 C,,35.68627450980392,-15,13,,,,,,,
Solid Coated,PANTONE 2411 C,,23.92156862745098,-21,15,,,,,,,
Solid Coated,PANTONE 5595 C,,81.17647058823529,-7,3,,,,,,,
Solid Coated,PANTONE 5585 C,,74.50980392156863,-10,2,,,,,,,
Solid Coated,PANTONE 5575 C,,67.84313725490196,-12,2,,,,,,,
Solid Coated,PANTONE 5565 C,,61.568627450980394,-14,2,,,,,,,
Solid Coated,PANTONE 5555 C,,49.80392156862745,-16,2,,,,,,,
Solid Coated,PANTONE 5545 C,,40.78431372549019,-18,2,,,,,,,
Solid Coated,PANTONE 5535 C,,17.254901960784313,-13,1,,,,,,,
Solid Coated,PANTONE 5665 C,,78.03921568627452,-6,4,,,,,,,
Solid Coated,PANTONE 5655 C,,74.90196078431373,-6,4,,,,,,,
Solid Coated,PANTONE 5645 C,,70.58823529411765,-7,4,,,,,,,
Solid Coated,PANTONE 5635 C,,65.49019607843137,-8,5,,,,,,,
Solid Coated,PANTONE 5625 C,,52.94117647058824,-10,6,,,,,,,
Solid Coated,PANTONE 5615 C,,46.27450980392157,-11,7,,,,,,,
Solid Coated,PANTONE 5605 C,,20.784313725490197,-11,4,,,,,,,
Solid Coated,PANTONE 4176 C,,81.56862745098039,-5,4,,,,,,,
Solid Coated,PANTONE 4177 C,,76.47058823529412,-3,7,,,,,,,
Solid Coated,PANTONE 4178 C,,70.19607843137254,-6,10,,,,,,,
Solid Coated,PANTONE 4179 C,,65.09803921568627,-10,16,,,,,,,
Solid Coated,PANTONE 4180 C,,61.568627450980394,-7,11,,,,,,,
Solid Coated,PANTONE 4181 C,,53.333333333333336,-10,8,,,,,,,
Solid Coated,PANTONE 4182 C,,48.23529411764706,-7,7,,,,,,,
Solid Coated,PANTONE 4183 C,,76.86274509803923,-5,5,,,,,,,
Solid Coated,PANTONE 4184 C,,67.84313725490196,-8,3,,,,,,,
Solid Coated,PANTONE 4185 C,,63.921568627450974,-10,0,,,,,,,
Solid Coated,PANTONE 4186 C,,55.68627450980392,-13,-3,,,,,,,
Solid Coated,PANTONE 4187 C,,50.19607843137255,-7,-4,,,,,,,
Solid Coated,PANTONE 4188 C,,36.86274509803922,-10,-4,,,,,,,
Solid Coated,PANTONE 4189 C,,28.235294117647058,-14,-10,,,,,,,
Solid Coated,PANTONE 5527 C,,79.6078431372549,-5,-1,,,,,,,
Solid Coated,PANTONE 5517 C,,76.07843137254902,-6,-1,,,,,,,
Solid Coated,PANTONE 5507 C,,69.80392156862744,-7,-1,,,,,,,
Solid Coated,PANTONE 5497 C,,60.78431372549019,-9,-2,,,,,,,
Solid Coated,PANTONE 5487 C,,48.23529411764706,-11,-2,,,,,,,
Solid Coated,PANTONE 5477 C,,36.470588235294116,-12,-2,,,,,,,
Solid Coated,PANTONE 5467 C,,18.823529411764707,-12,-2,,,,,,,
Solid Coated,PANTONE 4190 C,,70.98039215686275,-6,5,,,,,,,
Solid Coated,PANTONE 4191 C,,65.88235294117646,-8,0,,,,,,,
Solid Coated,PANTONE 4192 C,,60.0,-8,4,,,,,,,
Solid Coated,PANTONE 4193 C,,42.745098039215684,-4,6,,,,,,,
Solid Coated,PANTONE 4194 C,,40.3921568627451,-6,-1,,,,,,,
Solid Coated,PANTONE 4195 C,,42.35294117647059,0,-2,,,,,,,
Solid Coated,PANTONE 4196 C,,34.90196078431372,-4,-6,,,,,,,
Solid Coated,PANTONE 4197 C,,61.96078431372549,-8,3,,,,,,,
Solid Coated,PANTONE 4198 C,,50.19607843137255,-10,4,,,,,,,
Solid Coated,PANTONE 4199 C,,42.35294117647059,-8,4,,,,,,,
Solid Coated,PANTONE 4200 C,,43.529411764705884,-9,2,,,,,,,
Solid Coated,PANTONE 4201 C,,41.568627450980394,-11,2,,,,,,,
Solid Coated,PANTONE 4202 C,,30.980392156862745,-10,1,,,,,,,
Solid Coated,PANTONE 4203 C,,27.84313725490196,-12,1,,,,,,,
Solid Coated,PANTONE 621 C,,87.84313725490196,-7,2,,,,,,,
Solid Coated,PANTONE 622 C,,80.3921568627451,-10,2,,,,,,,
Solid Coated,PANTONE 623 C,,72.15686274509804,-14,2,,,,,,,
Solid Coated,PANTONE 624 C,,61.568627450980394,-17,2,,,,,,,
Solid Coated,PANTONE 625 C,,49.01960784313725,-20,2,,,,,,,
Solid Coated,PANTONE 626 C,,34.90196078431372,-22,1,,,,,,,
Solid Coated,PANTONE 627 C,,17.647058823529413,-14,0,,,,,,,
Solid Coated,PANTONE 331 C,,86.27450980392157,-24,-1,,,,,,,
Solid Coated,PANTONE 332 C,,83.52941176470588,-31,-2,,,,,,,
Solid Coated,PANTONE 333 C,,78.03921568627452,-48,-2,,,,,,,
Solid Coated,PANTONE Green C,,57.647058823529406,-78,0,,,,,,,
Solid Coated,PANTONE 334 C,,51.37254901960784,-68,0,,,,,,,
Solid Coated,PANTONE 335 C,,43.13725490196079,-52,1,,,,,,,
Solid Coated,PANTONE 336 C,,36.07843137254902,-40,1,,,,,,,
Solid Coated,PANTONE 2239 C,,72.94117647058823,-54,-4,,,,,,,
Solid Coated,PANTONE 2240 C,,66.27450980392156,-68,-2,,,,,,,
Solid Coated,PANTONE 2241 C,,60.78431372549019,-28,-1,,,,,,,
Solid Coated,PANTONE 2242 C,,56.470588235294116,-62,7,,,,,,,
Solid Coated,PANTONE 2243 C,,53.333333333333336,-45,1,,,,,,,
Solid Coated,PANTONE 2244 C,,47.05882352941176,-34,0,,,,,,,
Solid Coated,PANTONE 2245 C,,45.09803921568628,-71,10,,,,,,,
Solid Coated,PANTONE 337 C,,79.6078431372549,-28,3,,,,,,,
Solid Coated,PANTONE 338 C,,75.68627450980392,-35,3,,,,,,,
Solid Coated,PANTONE 339 C,,63.13725490196078,-54,7,,,,,,,
Solid Coated,PANTONE 340 C,,51.76470588235295,-66,14,,,,,,,
Solid Coated,PANTONE 341 C,,43.13725490196079,-49,9,,,,,,,
Solid Coated,PANTONE 342 C,,36.470588235294116,-39,8,,,,,,,
Solid Coated,PANTONE 343 C,,31.76470588235294,-27,6,,,,,,,
Solid Coated,PANTONE 7723 C,,61.568627450980394,-34,8,,,,,,,
Solid Coated,PANTONE 7724 C,,53.72549019607843,-45,10,,,,,,,
Solid Coated,PANTONE 7725 C,,47.05882352941176,-56,13,,,,,,,
Solid Coated,PANTONE 7726 C,,42.745098039215684,-54,13,,,,,,,
Solid Coated,PANTONE 7727 C,,38.82352941176471,-47,12,,,,,,,
Solid Coated,PANTONE 7728 C,,36.86274509803922,-40,9,,,,,,,
Solid Coated,PANTONE 7729 C,,31.372549019607842,-33,2,,,,,,,
Solid Coated,PANTONE 3375 C,,81.96078431372548,-39,5,,,,,,,
Solid Coated,PANTONE 3385 C,,76.86274509803923,-49,7,,,,,,,
Solid Coated,PANTONE 3395 C,,67.45098039215686,-67,12,,,,,,,
Solid Coated,PANTONE 3405 C,,58.82352941176471,-79,18,,,,,,,
Solid Coated,PANTONE 3415 C,,41.17647058823529,-52,12,,,,,,,
Solid Coated,PANTONE 3425 C,,35.294117647058826,-40,9,,,,,,,
Solid Coated,PANTONE 3435 C,,25.882352941176475,-23,5,,,,,,,
